HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,IS,Iceland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,IT,Italy,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,LT,Lithuania,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,AT,Austria,1,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,BE,Belgium,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,BG,Bulgaria,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,CY,Cyprus,4,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,CZ,Czechia,4,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,DE,Germany,3,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,DK,Denmark,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,EE,Estonia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,EL,Greece,68,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,ES,Spain,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,FI,Finland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,HR,Croatia,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,HU,Hungary,20,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,IE,Ireland,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,IS,Iceland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,IT,Italy,146,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,LT,Lithuania,6,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,LU,Luxembourg,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,LV,Latvia,7,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,MT,Malta,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,NL,Netherlands,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,NO,Norway,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,PL,Poland,53,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,PT,Portugal,6,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,RO,Romania,14,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,SE,Sweden,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,SI,Slovenia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,R - resistant isolates,N,2023,SK,Slovakia,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,AT,Austria,0.11198208,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,0.34423407,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,1.19047619,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,2.68456375,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,0.56497175,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,DE,Germany,0.05290072,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,EL,Greece,6.51965484,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,ES,Spain,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,FI,Finland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,0.90497737,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,2.11640211,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,0.55096418,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,IT,Italy,1.8291155,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,LT,Lithuania,3.7037037,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,6.08695652,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,MT,Malta,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,0.16736401,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,NO,Norway,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,PL,Poland,5.33736153,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,0.57859209,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,RO,Romania,4.54545454,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,0.94786729,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,AT,Austria,892,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,BE,Belgium,579,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,BG,Bulgaria,166,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,CY,Cyprus,145,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,CZ,Czechia,704,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,DE,Germany,5668,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,DK,Denmark,600,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,EE,Estonia,127,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,EL,Greece,975,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,ES,Spain,1561,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,FI,Finland,460,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,FR,France,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,HR,Croatia,219,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,HU,Hungary,925,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,IE,Ireland,361,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,IS,Iceland,33,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,IT,Italy,7836,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,LI,Liechtenstein,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,LT,Lithuania,156,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,LU,Luxembourg,81,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,LV,Latvia,108,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,MT,Malta,30,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,NL,Netherlands,1193,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,NO,Norway,600,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,PL,Poland,940,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,PT,Portugal,1031,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,RO,Romania,294,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,SE,Sweden,1605,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,SI,Slovenia,177,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,S - susceptible isolates,N,2023,SK,Slovakia,209,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,AT,Austria,893,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,BE,Belgium,581,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,BG,Bulgaria,168,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,CY,Cyprus,149,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,CZ,Czechia,708,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,DE,Germany,5671,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,DK,Denmark,600,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,EE,Estonia,127,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,EL,Greece,1043,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,ES,Spain,1561,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,FI,Finland,460,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,FR,France,0,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,HR,Croatia,221,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,HU,Hungary,945,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,IE,Ireland,363,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,IS,Iceland,33,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,IT,Italy,7982,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,LI,Liechtenstein,2,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,LT,Lithuania,162,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,LU,Luxembourg,81,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,LV,Latvia,115,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,MT,Malta,30,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,NL,Netherlands,1195,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,NO,Norway,600,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,PL,Poland,993,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,PT,Portugal,1037,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,RO,Romania,308,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,SE,Sweden,1605,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,SI,Slovenia,177,
Antimicrobial resistance,Enterococcus faecalis|Vancomycin,Total tested isolates,N,2023,SK,Slovakia,211,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,AT,Austria,1,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,BE,Belgium,3,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,BG,Bulgaria,0,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,CY,Cyprus,2,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,CZ,Czechia,0,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,DE,Germany,2,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,DK,Denmark,0,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,EE,Estonia,1,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,EL,Greece,7,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,ES,Spain,2,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,FI,Finland,0,
Antimicrobial resistance,Enterococcus faecium|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2023,FR,France,0,
