"","age_group","year","country","sex","pathogen","Country.Name","n_inage_gdr","lowage","total","incidence"
"6189","(34,39]",2018,"IE","f","Enterococcus faecium","Ireland",204094.811842272,35,5,2.44984179405015
"6190","(34,39]",2018,"IE","f","Escherichia coli","Ireland",204094.811842272,35,53,25.9683230169316
"6191","(34,39]",2018,"IE","f","Klebsiella pneumoniae","Ireland",204094.811842272,35,5,2.44984179405015
"6192","(34,39]",2018,"IE","f","Staphylococcus aureus","Ireland",204094.811842272,35,16,7.83949374096049
"6193","(34,39]",2018,"IE","f","Streptococcus pneumoniae","Ireland",204094.811842272,35,3,1.46990507643009
"6194","(34,39]",2018,"IE","m","Enterococcus faecalis","Ireland",191254.526457704,35,1,0.522863441990824
"6195","(34,39]",2018,"IE","m","Enterococcus faecium","Ireland",191254.526457704,35,5,2.61431720995412
"6196","(34,39]",2018,"IE","m","Escherichia coli","Ireland",191254.526457704,35,25,13.0715860497706
"6197","(34,39]",2018,"IE","m","Klebsiella pneumoniae","Ireland",191254.526457704,35,4,2.0914537679633
"6198","(34,39]",2018,"IE","m","Pseudomonas aeruginosa","Ireland",191254.526457704,35,3,1.56859032597247
"6199","(34,39]",2018,"IE","m","Staphylococcus aureus","Ireland",191254.526457704,35,25,13.0715860497706
"6200","(34,39]",2018,"IE","m","Streptococcus pneumoniae","Ireland",191254.526457704,35,2,1.04572688398165
"6201","(34,39]",2018,"IS","f","Escherichia coli","Iceland",11829.9026237912,35,3,25.3594648696996
"6202","(34,39]",2018,"IS","f","Staphylococcus aureus","Iceland",11829.9026237912,35,2,16.9063099131331
"6203","(34,39]",2018,"IS","m","Escherichia coli","Iceland",12234.3036569765,35,1,8.17373859630956
"6204","(34,39]",2018,"IS","m","Klebsiella pneumoniae","Iceland",12234.3036569765,35,1,8.17373859630956
"6205","(34,39]",2018,"IS","m","Staphylococcus aureus","Iceland",12234.3036569765,35,2,16.3474771926191
"6206","(34,39]",2018,"IS","m","Streptococcus pneumoniae","Iceland",12234.3036569765,35,1,8.17373859630956
"6207","(34,39]",2018,"IT","f","Acinetobacter spp","Italy",1891300.54032759,35,26,1.37471541120041
"6208","(34,39]",2018,"IT","f","Enterococcus faecalis","Italy",1891300.54032759,35,67,3.54253586732414
"6209","(34,39]",2018,"IT","f","Enterococcus faecium","Italy",1891300.54032759,35,27,1.42758908086197
"6210","(34,39]",2018,"IT","f","Escherichia coli","Italy",1891300.54032759,35,395,20.885099516314
"6211","(34,39]",2018,"IT","f","Klebsiella pneumoniae","Italy",1891300.54032759,35,98,5.18161962683233
"6212","(34,39]",2018,"IT","f","Pseudomonas aeruginosa","Italy",1891300.54032759,35,62,3.27816751901637
"6213","(34,39]",2018,"IT","f","Staphylococcus aureus","Italy",1891300.54032759,35,162,8.56553448517181
"6214","(34,39]",2018,"IT","f","Streptococcus pneumoniae","Italy",1891300.54032759,35,21,1.11034706289264
"6215","(34,39]",2018,"IT","m","Acinetobacter spp","Italy",1899207.64571102,35,75,3.94901527325737
"6216","(34,39]",2018,"IT","m","Enterococcus faecalis","Italy",1899207.64571102,35,75,3.94901527325737
"6217","(34,39]",2018,"IT","m","Enterococcus faecium","Italy",1899207.64571102,35,51,2.68533038581501
"6218","(34,39]",2018,"IT","m","Escherichia coli","Italy",1899207.64571102,35,158,8.31925884232886
"6219","(34,39]",2018,"IT","m","Klebsiella pneumoniae","Italy",1899207.64571102,35,156,8.21395176837533
"6220","(34,39]",2018,"IT","m","Pseudomonas aeruginosa","Italy",1899207.64571102,35,97,5.1073930867462
"6221","(34,39]",2018,"IT","m","Staphylococcus aureus","Italy",1899207.64571102,35,235,12.3735811895398
"6222","(34,39]",2018,"IT","m","Streptococcus pneumoniae","Italy",1899207.64571102,35,42,2.21144855302413
"6223","(34,39]",2018,"LU","f","Escherichia coli","Luxembourg",23266.837988101,35,2,8.59592524357125
"6224","(34,39]",2018,"LU","f","Staphylococcus aureus","Luxembourg",23266.837988101,35,2,8.59592524357125
"6225","(34,39]",2018,"LU","f","Streptococcus pneumoniae","Luxembourg",23266.837988101,35,2,8.59592524357125
"6226","(34,39]",2018,"LU","m","Escherichia coli","Luxembourg",23674.3103767257,35,3,12.6719636274994
"6227","(34,39]",2018,"LU","m","Klebsiella pneumoniae","Luxembourg",23674.3103767257,35,1,4.22398787583314
"6228","(34,39]",2018,"LU","m","Pseudomonas aeruginosa","Luxembourg",23674.3103767257,35,1,4.22398787583314
"6229","(34,39]",2018,"LV","f","Acinetobacter spp","Latvia",61019.2567954268,35,1,1.63882690894221
"6230","(34,39]",2018,"LV","f","Enterococcus faecalis","Latvia",61019.2567954268,35,3,4.91648072682662
"6231","(34,39]",2018,"LV","f","Enterococcus faecium","Latvia",61019.2567954268,35,2,3.27765381788441
"6232","(34,39]",2018,"LV","f","Escherichia coli","Latvia",61019.2567954268,35,5,8.19413454471103
"6233","(34,39]",2018,"LV","f","Klebsiella pneumoniae","Latvia",61019.2567954268,35,4,6.55530763576882
"6234","(34,39]",2018,"LV","f","Pseudomonas aeruginosa","Latvia",61019.2567954268,35,1,1.63882690894221
"6235","(34,39]",2018,"LV","f","Staphylococcus aureus","Latvia",61019.2567954268,35,2,3.27765381788441
"6236","(34,39]",2018,"LV","f","Streptococcus pneumoniae","Latvia",61019.2567954268,35,1,1.63882690894221
"6237","(34,39]",2018,"LV","m","Acinetobacter spp","Latvia",62184.4643610688,35,1,1.60811870018464
"6238","(34,39]",2018,"LV","m","Enterococcus faecalis","Latvia",62184.4643610688,35,1,1.60811870018464
"6239","(34,39]",2018,"LV","m","Escherichia coli","Latvia",62184.4643610688,35,2,3.21623740036928
"6240","(34,39]",2018,"LV","m","Klebsiella pneumoniae","Latvia",62184.4643610688,35,5,8.0405935009232
"6241","(34,39]",2018,"LV","m","Staphylococcus aureus","Latvia",62184.4643610688,35,8,12.8649496014771
"6242","(34,39]",2018,"MT","f","Escherichia coli","Malta",17006.2637856046,35,2,11.7603726792298
"6243","(34,39]",2018,"MT","f","Klebsiella pneumoniae","Malta",17006.2637856046,35,2,11.7603726792298
"6244","(34,39]",2018,"MT","m","Escherichia coli","Malta",18304.8497578246,35,4,21.8521323743187
"6245","(34,39]",2018,"MT","m","Klebsiella pneumoniae","Malta",18304.8497578246,35,2,10.9260661871594
"6246","(34,39]",2018,"MT","m","Pseudomonas aeruginosa","Malta",18304.8497578246,35,1,5.46303309357968
"6247","(34,39]",2018,"MT","m","Staphylococcus aureus","Malta",18304.8497578246,35,3,16.389099280739
"6248","(34,39]",2018,"MT","m","Streptococcus pneumoniae","Malta",18304.8497578246,35,1,5.46303309357968
"6249","(34,39]",2018,"NL","f","Acinetobacter spp","Netherlands",500818.848007414,35,4,0.798691985318569
"6250","(34,39]",2018,"NL","f","Enterococcus faecalis","Netherlands",500818.848007414,35,10,1.99672996329642
"6251","(34,39]",2018,"NL","f","Enterococcus faecium","Netherlands",500818.848007414,35,15,2.99509494494463
"6252","(34,39]",2018,"NL","f","Escherichia coli","Netherlands",500818.848007414,35,97,19.3682806439753
"6253","(34,39]",2018,"NL","f","Klebsiella pneumoniae","Netherlands",500818.848007414,35,21,4.19313292292249
"6254","(34,39]",2018,"NL","f","Pseudomonas aeruginosa","Netherlands",500818.848007414,35,6,1.19803797797785
"6255","(34,39]",2018,"NL","f","Staphylococcus aureus","Netherlands",500818.848007414,35,32,6.38953588254855
"6256","(34,39]",2018,"NL","f","Streptococcus pneumoniae","Netherlands",500818.848007414,35,39,7.78724685685604
"6257","(34,39]",2018,"NL","m","Acinetobacter spp","Netherlands",508125.829918271,35,6,1.18080987950663
"6258","(34,39]",2018,"NL","m","Enterococcus faecalis","Netherlands",508125.829918271,35,12,2.36161975901326
"6259","(34,39]",2018,"NL","m","Enterococcus faecium","Netherlands",508125.829918271,35,17,3.34562799193545
"6260","(34,39]",2018,"NL","m","Escherichia coli","Netherlands",508125.829918271,35,31,6.10085104411758
"6261","(34,39]",2018,"NL","m","Klebsiella pneumoniae","Netherlands",508125.829918271,35,8,1.57441317267551
"6262","(34,39]",2018,"NL","m","Pseudomonas aeruginosa","Netherlands",508125.829918271,35,12,2.36161975901326
"6263","(34,39]",2018,"NL","m","Staphylococcus aureus","Netherlands",508125.829918271,35,44,8.65927244971528
"6264","(34,39]",2018,"NL","m","Streptococcus pneumoniae","Netherlands",508125.829918271,35,48,9.44647903605303
"6265","(34,39]",2018,"NO","f","Enterococcus faecalis","Norway",167657.000432741,35,4,2.38582343097846
"6266","(34,39]",2018,"NO","f","Enterococcus faecium","Norway",167657.000432741,35,3,1.78936757323385
"6267","(34,39]",2018,"NO","f","Escherichia coli","Norway",167657.000432741,35,47,28.0334253139969
"6268","(34,39]",2018,"NO","f","Klebsiella pneumoniae","Norway",167657.000432741,35,6,3.5787351464677
"6269","(34,39]",2018,"NO","f","Staphylococcus aureus","Norway",167657.000432741,35,21,12.5255730126369
"6270","(34,39]",2018,"NO","f","Streptococcus pneumoniae","Norway",167657.000432741,35,4,2.38582343097846
"6271","(34,39]",2018,"NO","m","Enterococcus faecalis","Norway",180228.338294073,35,3,1.66455510182033
"6272","(34,39]",2018,"NO","m","Escherichia coli","Norway",180228.338294073,35,17,9.4324789103152
"6273","(34,39]",2018,"NO","m","Klebsiella pneumoniae","Norway",180228.338294073,35,4,2.21940680242711
"6274","(34,39]",2018,"NO","m","Pseudomonas aeruginosa","Norway",180228.338294073,35,1,0.554851700606777
"6275","(34,39]",2018,"NO","m","Staphylococcus aureus","Norway",180228.338294073,35,17,9.4324789103152
"6276","(34,39]",2018,"NO","m","Streptococcus pneumoniae","Norway",180228.338294073,35,9,4.99366530546099
"6277","(34,39]",2018,"PL","f","Acinetobacter spp","Poland",1539548.35823164,35,12,0.77944937135872
"6278","(34,39]",2018,"PL","f","Enterococcus faecalis","Poland",1539548.35823164,35,30,1.9486234283968
"6279","(34,39]",2018,"PL","f","Enterococcus faecium","Poland",1539548.35823164,35,18,1.16917405703808
"6280","(34,39]",2018,"PL","f","Escherichia coli","Poland",1539548.35823164,35,144,9.35339245630464
"6281","(34,39]",2018,"PL","f","Klebsiella pneumoniae","Poland",1539548.35823164,35,48,3.11779748543488
"6282","(34,39]",2018,"PL","f","Pseudomonas aeruginosa","Poland",1539548.35823164,35,36,2.33834811407616
"6283","(34,39]",2018,"PL","f","Staphylococcus aureus","Poland",1539548.35823164,35,72,4.67669622815232
"6284","(34,39]",2018,"PL","f","Streptococcus pneumoniae","Poland",1539548.35823164,35,12,0.77944937135872
"6285","(34,39]",2018,"PL","m","Acinetobacter spp","Poland",1630278.43150597,35,48,2.94428234296519
"6286","(34,39]",2018,"PL","m","Enterococcus faecalis","Poland",1630278.43150597,35,60,3.68035292870649
"6287","(34,39]",2018,"PL","m","Enterococcus faecium","Poland",1630278.43150597,35,24,1.47214117148259
"6288","(34,39]",2018,"PL","m","Escherichia coli","Poland",1630278.43150597,35,78,4.78445880731843
"6289","(34,39]",2018,"PL","m","Klebsiella pneumoniae","Poland",1630278.43150597,35,96,5.88856468593038
"6290","(34,39]",2018,"PL","m","Pseudomonas aeruginosa","Poland",1630278.43150597,35,54,3.31231763583584
"6291","(34,39]",2018,"PL","m","Staphylococcus aureus","Poland",1630278.43150597,35,180,11.0410587861195
"6292","(34,39]",2018,"PL","m","Streptococcus pneumoniae","Poland",1630278.43150597,35,96,5.88856468593038
"6293","(34,39]",2018,"PT","f","Enterococcus faecalis","Portugal",363292.05177037,35,4,1.10104253052261
"6294","(34,39]",2018,"PT","f","Escherichia coli","Portugal",363292.05177037,35,46,12.6619891010101
"6295","(34,39]",2018,"PT","f","Klebsiella pneumoniae","Portugal",363292.05177037,35,20,5.50521265261307
"6296","(34,39]",2018,"PT","f","Pseudomonas aeruginosa","Portugal",363292.05177037,35,5,1.37630316315327
"6297","(34,39]",2018,"PT","f","Staphylococcus aureus","Portugal",363292.05177037,35,12,3.30312759156784
"6298","(34,39]",2018,"PT","f","Streptococcus pneumoniae","Portugal",363292.05177037,35,9,2.47734569367588
"6299","(34,39]",2018,"PT","m","Acinetobacter spp","Portugal",341065.377499804,35,5,1.46599459512799
"6300","(34,39]",2018,"PT","m","Enterococcus faecalis","Portugal",341065.377499804,35,7,2.05239243317919
"6301","(34,39]",2018,"PT","m","Enterococcus faecium","Portugal",341065.377499804,35,2,0.586397838051196
"6302","(34,39]",2018,"PT","m","Escherichia coli","Portugal",341065.377499804,35,22,6.45037621856315
"6303","(34,39]",2018,"PT","m","Klebsiella pneumoniae","Portugal",341065.377499804,35,25,7.32997297563995
"6304","(34,39]",2018,"PT","m","Pseudomonas aeruginosa","Portugal",341065.377499804,35,11,3.22518810928158
"6305","(34,39]",2018,"PT","m","Staphylococcus aureus","Portugal",341065.377499804,35,37,10.8483600039471
"6306","(34,39]",2018,"PT","m","Streptococcus pneumoniae","Portugal",341065.377499804,35,22,6.45037621856315
"6307","(34,39]",2018,"RO","f","Acinetobacter spp","Romania",637564.750141501,35,18,2.82324265825629
"6308","(34,39]",2018,"RO","f","Enterococcus faecalis","Romania",637564.750141501,35,27,4.23486398738444
"6309","(34,39]",2018,"RO","f","Enterococcus faecium","Romania",637564.750141501,35,27,4.23486398738444
"6310","(34,39]",2018,"RO","f","Escherichia coli","Romania",637564.750141501,35,99,15.5278346204096
"6311","(34,39]",2018,"RO","f","Klebsiella pneumoniae","Romania",637564.750141501,35,54,8.46972797476888
"6312","(34,39]",2018,"RO","f","Staphylococcus aureus","Romania",637564.750141501,35,63,9.88134930389703
"6313","(34,39]",2018,"RO","m","Acinetobacter spp","Romania",668188.22524099,35,27,4.04077758033856
"6314","(34,39]",2018,"RO","m","Enterococcus faecalis","Romania",668188.22524099,35,36,5.38770344045141
"6315","(34,39]",2018,"RO","m","Enterococcus faecium","Romania",668188.22524099,35,18,2.6938517202257
"6316","(34,39]",2018,"RO","m","Escherichia coli","Romania",668188.22524099,35,63,9.42848102078996
"6317","(34,39]",2018,"RO","m","Klebsiella pneumoniae","Romania",668188.22524099,35,108,16.1631103213542
"6318","(34,39]",2018,"RO","m","Pseudomonas aeruginosa","Romania",668188.22524099,35,9,1.34692586011285
"6319","(34,39]",2018,"RO","m","Staphylococcus aureus","Romania",668188.22524099,35,54,8.08155516067711
"6320","(34,39]",2018,"SE","f","Enterococcus faecalis","Sweden",302622.850826162,35,6,1.98266587721977
"6321","(34,39]",2018,"SE","f","Enterococcus faecium","Sweden",302622.850826162,35,2,0.660888625739923
"6322","(34,39]",2018,"SE","f","Escherichia coli","Sweden",302622.850826162,35,94,31.0617654097764
"6323","(34,39]",2018,"SE","f","Klebsiella pneumoniae","Sweden",302622.850826162,35,16,5.28710900591938
"6324","(34,39]",2018,"SE","f","Staphylococcus aureus","Sweden",302622.850826162,35,44,14.5395497662783
"6325","(34,39]",2018,"SE","f","Streptococcus pneumoniae","Sweden",302622.850826162,35,16,5.28710900591938
"6326","(34,39]",2018,"SE","m","Acinetobacter spp","Sweden",316721.895522232,35,4,1.26293762968441
"6327","(34,39]",2018,"SE","m","Enterococcus faecalis","Sweden",316721.895522232,35,10,3.15734407421101
"6328","(34,39]",2018,"SE","m","Enterococcus faecium","Sweden",316721.895522232,35,10,3.15734407421101
"6329","(34,39]",2018,"SE","m","Escherichia coli","Sweden",316721.895522232,35,38,11.9979074820019
"6330","(34,39]",2018,"SE","m","Klebsiella pneumoniae","Sweden",316721.895522232,35,12,3.78881288905322
"6331","(34,39]",2018,"SE","m","Pseudomonas aeruginosa","Sweden",316721.895522232,35,4,1.26293762968441
"6332","(34,39]",2018,"SE","m","Staphylococcus aureus","Sweden",316721.895522232,35,85,26.8374246307936
"6333","(34,39]",2018,"SE","m","Streptococcus pneumoniae","Sweden",316721.895522232,35,14,4.42028170389542
"6334","(34,39]",2018,"SI","f","Acinetobacter spp","Slovenia",73485.2975923003,35,1,1.36081642554956
"6335","(34,39]",2018,"SI","f","Enterococcus faecium","Slovenia",73485.2975923003,35,2,2.72163285109913
"6336","(34,39]",2018,"SI","f","Escherichia coli","Slovenia",73485.2975923003,35,11,14.9689806810452
"6337","(34,39]",2018,"SI","f","Klebsiella pneumoniae","Slovenia",73485.2975923003,35,4,5.44326570219825
"6338","(34,39]",2018,"SI","f","Pseudomonas aeruginosa","Slovenia",73485.2975923003,35,1,1.36081642554956
"6339","(34,39]",2018,"SI","f","Staphylococcus aureus","Slovenia",73485.2975923003,35,5,6.80408212774781
"6340","(34,39]",2018,"SI","f","Streptococcus pneumoniae","Slovenia",73485.2975923003,35,1,1.36081642554956
"6341","(34,39]",2018,"SI","m","Acinetobacter spp","Slovenia",81222.6405971838,35,1,1.23118380866169
"6342","(34,39]",2018,"SI","m","Enterococcus faecalis","Slovenia",81222.6405971838,35,1,1.23118380866169
"6343","(34,39]",2018,"SI","m","Escherichia coli","Slovenia",81222.6405971838,35,8,9.84947046929349
"6344","(34,39]",2018,"SI","m","Klebsiella pneumoniae","Slovenia",81222.6405971838,35,1,1.23118380866169
"6345","(34,39]",2018,"SI","m","Pseudomonas aeruginosa","Slovenia",81222.6405971838,35,1,1.23118380866169
"6346","(34,39]",2018,"SI","m","Staphylococcus aureus","Slovenia",81222.6405971838,35,11,13.5430218952785
"6347","(34,39]",2018,"SI","m","Streptococcus pneumoniae","Slovenia",81222.6405971838,35,4,4.92473523464674
"6348","(34,39]",2018,"SK","f","Acinetobacter spp","Slovak Republic",219209.592805639,35,2,0.912368831309902
"6349","(34,39]",2018,"SK","f","Enterococcus faecium","Slovak Republic",219209.592805639,35,2,0.912368831309902
"6350","(34,39]",2018,"SK","f","Escherichia coli","Slovak Republic",219209.592805639,35,15,6.84276623482427
"6351","(34,39]",2018,"SK","f","Klebsiella pneumoniae","Slovak Republic",219209.592805639,35,10,4.56184415654951
"6352","(34,39]",2018,"SK","f","Pseudomonas aeruginosa","Slovak Republic",219209.592805639,35,7,3.19329090958466
"6353","(34,39]",2018,"SK","f","Staphylococcus aureus","Slovak Republic",219209.592805639,35,8,3.64947532523961
"6354","(34,39]",2018,"SK","f","Streptococcus pneumoniae","Slovak Republic",219209.592805639,35,2,0.912368831309902
"6355","(34,39]",2018,"SK","m","Acinetobacter spp","Slovak Republic",231484.584291907,35,2,0.863988418977377
"6356","(34,39]",2018,"SK","m","Enterococcus faecalis","Slovak Republic",231484.584291907,35,9,3.8879478853982
"6357","(34,39]",2018,"SK","m","Enterococcus faecium","Slovak Republic",231484.584291907,35,2,0.863988418977377
"6358","(34,39]",2018,"SK","m","Escherichia coli","Slovak Republic",231484.584291907,35,19,8.20788998028508
"6359","(34,39]",2018,"SK","m","Klebsiella pneumoniae","Slovak Republic",231484.584291907,35,14,6.04791893284164
"6360","(34,39]",2018,"SK","m","Pseudomonas aeruginosa","Slovak Republic",231484.584291907,35,5,2.15997104744344
"6361","(34,39]",2018,"SK","m","Staphylococcus aureus","Slovak Republic",231484.584291907,35,23,9.93586681823983
"6362","(34,39]",2018,"SK","m","Streptococcus pneumoniae","Slovak Republic",231484.584291907,35,2,0.863988418977377
"6363","(34,39]",2019,"BE","f","Enterococcus faecalis","Belgium",375646.863926412,35,4,1.06482986659076
"6364","(34,39]",2019,"BE","f","Escherichia coli","Belgium",375646.863926412,35,99,26.3545391981214
